8;0;0;0;11570.182579908684
6;0;0;0;11570.182579908684
10;0;0;0;11570.182579908684
9;0;0;0;11570.182579908684
5;0;0;0;11570.182579908684
12;0;0;0;11570.182579908684
7;0;0;0;11570.182579908684
11;3;11;0;11570.182579908684
13;4;11;0;11570.182579908684
6;0;0;0;11619.953610732386
7;0;0;0;11619.953610732386
12;0;0;4;11619.953610732386
9;0;0;1;11619.953610732386
11;1;2;5;11619.953610732386
5;0;3;9;11619.953610732386
10;0;3;13;11619.953610732386
13;0;0;14;11619.953610732386
8;5;2;8;11619.953610732386
12;0;0;0;12126.209148849273
6;0;0;0;12126.209148849273
9;0;0;0;12126.209148849273
10;0;1;0;12126.209148849273
7;0;0;1;12126.209148849273
5;1;2;8;12126.209148849273
13;0;0;9;12126.209148849273
8;3;8;0;12126.209148849273
11;0;9;9;12126.209148849273
10;0;0;0;12056.766650182602
8;0;0;0;12056.766650182602
6;0;0;0;12056.766650182602
13;0;0;0;12056.766650182602
7;0;0;0;12056.766650182602
9;0;0;0;12056.766650182602
5;0;0;23;12056.766650182602
11;0;0;23;12056.766650182602
12;0;0;26;12056.766650182602
6;0;0;0;11355.252684743497
7;0;0;0;11355.252684743497
5;0;0;0;11355.252684743497
10;0;0;0;11355.252684743497
9;0;0;0;11355.252684743497
12;0;0;0;11355.252684743497
13;0;6;8;11355.252684743497
11;1;2;8;11355.252684743497
8;1;4;8;11355.252684743497
5;0;0;0;11144.432829588786
9;0;0;0;11144.432829588786
8;0;0;0;11144.432829588786
10;0;0;0;11144.432829588786
6;0;0;0;11144.432829588786
11;0;0;0;11144.432829588786
13;2;0;0;11144.432829588786
7;0;10;0;11144.432829588786
12;2;10;0;11144.432829588786
7;0;0;0;11299.416309969714
10;0;0;0;11299.416309969714
9;0;0;0;11299.416309969714
5;0;0;0;11299.416309969714
6;0;0;0;11299.416309969714
11;0;4;1;11299.416309969714
12;1;3;0;11299.416309969714
8;0;7;1;11299.416309969714
13;4;8;1;11299.416309969714
7;0;0;0;11647.598104145329
10;0;0;0;11647.598104145329
8;0;0;0;11647.598104145329
5;0;0;0;11647.598104145329
6;0;1;0;11647.598104145329
13;0;4;6;11647.598104145329
11;0;4;8;11647.598104145329
12;3;5;2;11647.598104145329
9;0;4;8;11647.598104145329
83;0;0;0;11600.981272042547
55;0;0;0;11600.981272042547
90;0;0;0;11600.981272042547
49;0;0;0;11600.981272042547
67;0;0;0;11600.981272042547
57;0;0;0;11600.981272042547
85;0;0;0;11709.613867444681
71;0;0;0;11709.613867444681
104;0;0;0;11709.613867444681
92;0;0;0;11709.613867444681
65;0;0;0;11709.613867444681
77;0;0;0;11427.038678411678
76;0;2;17;11600.981272042547
56;0;0;0;11427.038678411678
47;0;0;0;11427.038678411678
59;0;0;0;11427.038678411678
97;0;2;17;11600.981272042547
62;0;0;17;11600.981272042547
98;0;0;0;11427.038678411678
91;0;0;0;11427.038678411678
64;0;0;0;11427.038678411678
146;0;0;0;11698.093752515404
141;0;0;0;11698.093752515404
144;0;0;0;11698.093752515404
131;0;0;0;11698.093752515404
142;0;0;0;11698.093752515404
100;0;0;0;11719.887712851814
113;0;0;0;11719.887712851814
45;0;0;0;11719.887712851814
118;0;0;0;11719.887712851814
86;0;0;0;11719.887712851814
