97;1560.4536299112185;80012621;[IR]
93;1383.1223743490066;80012621;[IR]
88;3549.327396462325;80012621;[IR]
69;2582.417558110278;68485576;[MW]
80;4409.459980321897;68485576;[IR]
64;5126.402797630331;68485576;[IR]
57;4955.349005570795;68485576;[MW]
39;5296.547949810426;68485576;[IR]
82;4848.8969225590245;68485576;[MW]
161;4995.6752861185605;23709696;[MW]
164;4763.573173394249;23709696;[MW]
160;5151.605898027219;23709696;[IR]
163;5508.728878918638;23709696;[IR]
159;3492.586227805341;23709696;[MW]
156;3755.170890305135;23709696;[IR]
65;2690.4493577443986;67982640;[MW]
45;4125.942621124257;2842896;[MW]
53;4494.5992003755455;2842896;[IR]
64;2733.923725923504;67982640;[IR]
54;4129.468267430418;2842896;[MW]
62;4971.716583486203;2842896;[IR]
41;4840.113319966633;2842896;[IR]
65;4286.258083476507;2842896;[MW]
55;4913.612904318685;67982640;[IR]
57;4897.721976265607;67982640;[MW]
63;3774.3340847863205;67982640;[MW]
62;5910.860314909373;67982640;[IR]
138;2155.8673822284345;88864892;[IR]
150;4229.936899403076;46137312;[MW]
149;4594.61626208644;46137312;[IR]
152;5073.1817850880525;46137312;[IR]
153;4244.8716701519;46137312;[MW]
146;2971.2827142585497;88584039;[MW]
155;3043.769851552476;46137312;[MW]
154;3959.313159275858;46137312;[IR]
150;4690.703801598041;88864892;[IR]
143;3623.557186194768;88864892;[MW]
151;3126.953938037632;88864892;[MW]
145;6285.189998053171;88864892;[IR]
147;6666.576356272662;88864892;[MW]
148;2545.7218850614486;88584039;[IR]
154;4778.434805397571;88584039;[MW]
135;5834.45365288781;88584039;[IR]
141;5889.323618328699;88584039;[IR]
139;5539.210767704446;88584039;[MW]
37;4242.46856202273;11882936;[MW]
51;5381.170610330797;11882936;[IR]
46;2799.8094780349847;11882936;[MW]
52;3320.943773807235;11882936;[MW]
25;3238.88714954609;11882936;[IR]
41;5829.737382021044;11882936;[IR]
130;4608.5896450371865;56294347;[IR]
132;2693.8519097850844;56294347;[MW]
100;3145.119801682379;80012621;[MW]
94;4654.724617489417;80012621;[MW]
91;5296.0825571465475;80012621;[MW]
160;2368.7110811264497;43874177;[MW]
134;4145.703819753247;56294347;[IR]
136;2918.066095757353;56294347;[MW]
140;4974.733748795749;56294347;[MW]
138;5163.658825640539;56294347;[IR]
101;5229.86742515617;77390420;[IR]
114;1735.8792975529059;77390420;[MW]
164;4145.232127438689;39505935;[IR]
71;4699.161862020963;31173968;[IR]
42;3827.43858049968;31173968;[IR]
73;2857.5904814399582;31173968;[MW]
67;2295.840075252626;31173968;[MW]
106;4576.82929264186;77390420;[MW]
169;3484.5271893096287;39505935;[MW]
112;2611.738613484244;77390420;[IR]
109;6359.948983814642;77390420;[IR]
110;4448.985366488714;77390420;[MW]
170;4609.306051056891;39505935;[IR]
167;5191.509977488356;39505935;[MW]
171;1079.0231723585337;39505935;[MW]
168;8247.569718328436;39505935;[IR]
49;3631.084400599795;50402019;[MW]
51;2568.9270261333363;50402019;[IR]
48;4952.604989326377;50402019;[IR]
54;4222.354404519948;50402019;[MW]
52;6342.713237629672;50402019;[MW]
53;4947.642550155997;50402019;[IR]
178;4554.149481906867;63637694;[MW]
177;4248.3987315711665;63637694;[IR]
173;4956.963211104015;63637694;[IR]
175;3081.5461300154884;63637694;[IR]
174;4223.90617458223;63637694;[MW]
176;5429.925447017003;63637694;[MW]
28;3400.613476279458;23078739;[MW]
110;4647.3275327520305;31000847;[MW]
107;3987.6112456536503;31000847;[IR]
112;3716.3701361205003;31000847;[IR]
113;4001.4819930076987;31000847;[MW]
116;4937.886797479231;31000847;[MW]
114;4417.434743105391;31000847;[IR]
20;2306.722817777326;35490329;[MW]
19;3556.60329459484;35490329;[IR]
125;4148.376699360677;77915045;[IR]
130;3981.1246229179624;77915045;[MW]
126;3697.0407051239445;77915045;[MW]
21;4506.06313700232;23078739;[IR]
27;5369.360260421496;23078739;[IR]
24;4554.546204250223;23078739;[MW]
90;4400.757411310948;35103461;[MW]
31;5150.69690452322;23078739;[MW]
30;5150.39286815348;23078739;[IR]
123;5748.14202654004;77915045;[IR]
128;4806.857747553459;77915045;[IR]
124;2315.8400510894244;77915045;[MW]
49;4740.326693789335;31173968;[MW]
61;6173.282602453191;31173968;[IR]
47;3901.5678827429992;35103461;[IR]
93;5087.579038469009;35103461;[MW]
91;2642.792633648557;35103461;[IR]
88;5336.814225814136;35103461;[MW]
89;3576.620705582657;35103461;[IR]
186;4996.244015850552;42144762;[IR]
21;3526.298137561008;35490329;[IR]
16;4377.468713619775;24039912;[MW]
12;2551.735737954019;24039912;[IR]
170;2533.266321893397;42144762;[MW]
18;4518.7346559064135;35490329;[MW]
185;3582.327356018588;42144762;[MW]
22;5499.646506137408;35490329;[MW]
188;5052.702585509955;42144762;[MW]
134;4200.4120517687;42144762;[IR]
183;6244.630644028027;42144762;[IR]
17;5663.0396705099565;35490329;[IR]
13;5077.779628590071;24039912;[MW]
18;5662.454692127881;24039912;[IR]
22;4805.8648176426;24039912;[MW]
14;4208.566252326121;24039912;[IR]
136;3097.348571820183;61754547;[IR]
184;3934.1976758477977;61754547;[IR]
190;4703.33184418809;61754547;[IR]
102;1605.6304012538824;87490385;[MW]
187;4658.075278875584;61754547;[MW]
99;3419.6013149376577;87490385;[IR]
191;4257.1087484733225;61754547;[MW]
174;5063.862079645009;61754547;[MW]
74;4146.494518502075;17386073;[MW]
72;961.9240463783451;17386073;[IR]
163;5367.465510527326;43874177;[IR]
162;4925.561559311163;43874177;[MW]
159;4060.368236806431;43874177;[IR]
161;5643.580406513951;43874177;[IR]
165;4081.7352101392885;43874177;[MW]
60;5972.0954916453575;17386073;[MW]
66;5485.909371823267;17386073;[IR]
46;4811.937121621669;17386073;[IR]
70;6921.074637497961;17386073;[MW]
103;3717.6649061363796;87490385;[IR]
104;5347.678839174676;87490385;[MW]
100;4634.710548634386;87490385;[MW]
101;5741.795760312868;87490385;[IR]
101;3072.919996709325;75840525;[IR]
99;2289.339224681603;75840525;[MW]
53;5289.4079457875205;38144051;[MW]
28;3627.9744512295865;38144051;[IR]
157;4934.127820728538;15042321;[MW]
159;3114.420091496182;15042321;[IR]
64;5270.29034086524;75840525;[IR]
95;4619.605687479588;75840525;[IR]
59;3245.032920620919;36372629;[IR]
55;5850.17300566948;36372629;[MW]
51;2152.0687069576793;36372629;[IR]
48;4509.951088136282;36372629;[MW]
104;4548.192980470127;75840525;[MW]
43;2335.2001583360993;87037367;[IR]
40;6425.225865641423;36372629;[IR]
68;6387.691993614801;36372629;[MW]
77;3274.226270065366;87037367;[MW]
63;3277.7481874032537;87037367;[IR]
52;3799.705274361445;87037367;[IR]
58;4263.866421339191;87037367;[MW]
50;5098.425317278534;87037367;[MW]
92;4592.690576313375;75840525;[MW]
151;4433.334745951748;15042321;[IR]
160;5226.0366534962495;15042321;[MW]
40;4648.549765880629;38144051;[IR]
156;3858.4359512087767;15042321;[IR]
47;3569.9287295958634;38144051;[MW]
155;4082.595433223301;15042321;[MW]
50;6361.9019774882645;38144051;[IR]
34;5403.636613531218;38144051;[MW]
141;2764.1567377311544;54580112;[MW]
138;7277.641504815322;54580112;[IR]
139;3258.943972588234;54580112;[MW]
142;2879.3869526837034;54580112;[IR]
140;4551.717337037715;54580112;[IR]
143;3878.113074036459;54580112;[MW]
175;3576.792532349916;72859825;[MW]
180;5647.634754775445;72859825;[MW]
178;3116.1065642589647;72859825;[MW]
107;4096.735276562251;34999660;[MW]
104;2027.1278864208005;34999660;[IR]
115;3403.3620664107293;34999660;[MW]
113;4613.267151218003;34999660;[IR]
102;3875.825904482445;34999660;[MW]
99;5630.736515434407;34999660;[IR]
89;5963.051360253571;72859825;[IR]
179;5854.903489686709;72859825;[IR]
176;1745.7512687959247;72859825;[IR]
68;2600.5114031003723;84215124;[MW]
69;2743.8057222959546;84215124;[IR]
70;4071.6793162989647;84215124;[MW]
59;5066.152534496108;84215124;[IR]
64;5334.699299144906;84215124;[MW]
67;4573.920579490755;84215124;[IR]
36;3572.258580348116;87949317;[MW]
44;6268.71583068317;87949317;[IR]
43;4096.91943649916;87949317;[MW]
24;2440.0769669259626;87949317;[IR]
49;3216.194489079047;87949317;[MW]
39;4403.486580077502;87949317;[IR]
128;3957.7101126567627;26239727;[IR]
117;3039.4026539020006;26239727;[IR]
129;5748.476406755049;26239727;[MW]
124;2317.4339826593036;26239727;[MW]
125;6020.455050951715;26239727;[IR]
127;4108.971827870832;26239727;[MW]
129;2179.4956264474886;23561664;[IR]
124;4498.841020686797;23561664;[MW]
135;3150.38842125833;23561664;[MW]
146;3250.4421918012076;23561664;[MW]
79;5960.962989856291;23561664;[IR]
137;2560.6355656670385;23561664;[IR]
19;2522.5296992925305;44523208;[IR]
23;4786.495443362645;44523208;[MW]
21;3997.7468621237053;44523208;[IR]
15;6032.492292623858;44523208;[IR]
20;3592.6363820794604;44523208;[MW]
17;5100.245912025706;44523208;[MW]
108;5212.804347023109;13117835;[MW]
109;2184.552016665107;13117835;[IR]
157;4472.2973166743295;4176935;[IR]
158;6664.797842998193;4176935;[MW]
165;5477.043468736181;4176935;[MW]
162;3531.9779838190293;4176935;[IR]
132;1095.4551245759023;4176935;[IR]
151;2576.131337141027;4176935;[MW]
98;4827.104807948086;13117835;[MW]
107;2292.106162585203;13117835;[IR]
110;4702.0588088312425;13117835;[MW]
93;5139.762565710643;13117835;[IR]
147;2977.767190177809;53500018;[IR]
143;3191.5909108882906;53500018;[IR]
149;6828.458648546126;53500018;[MW]
151;4268.351973673439;53500018;[MW]
150;3935.042082936526;53500018;[IR]
145;4149.753179194803;53500018;[MW]
119;1846.4932983963101;90811302;[MW]
114;5038.10287257359;90811302;[IR]
116;5386.141115825221;90811302;[MW]
111;4257.262569784977;90811302;[IR]
118;4470.197832877465;90811302;[IR]
113;4442.043754542384;90811302;[MW]
39;3958.453142440899;74414229;[IR]
42;4741.795761525194;74414229;[MW]
40;3062.6223972915022;74414229;[MW]
41;4575.177510476863;74414229;[IR]
43;6255.448636142253;74414229;[IR]
45;4321.6781929850185;74414229;[MW]
156;3813.0290266687903;12283489;[IR]
158;3984.341723458251;12283489;[IR]
164;4093.872057109569;12283489;[MW]
155;2757.609935779834;12283489;[MW]
146;6886.482320169711;12283489;[IR]
157;3850.281084845129;12283489;[MW]
34;1967.1376025163809;15891069;[IR]
37;3699.7799120764475;15891069;[MW]
183;3397.4302474586057;20529267;[MW]
184;3644.177886560599;20529267;[IR]
40;4261.984283453448;15891069;[IR]
39;6029.559605420563;15891069;[MW]
41;5273.06627695013;15891069;[MW]
38;6473.442837641497;15891069;[IR]
185;3605.179290642105;20529267;[MW]
172;4107.00641728319;20529267;[IR]
186;5491.725006103765;20529267;[IR]
187;4717.03293913267;20529267;[MW]
177;2245.298842581165;47795360;[IR]
175;2763.2497649507404;47795360;[IR]
176;4944.1125038537175;47795360;[MW]
178;3147.1757896750187;47795360;[MW]
174;5771.84113477123;47795360;[MW]
173;3889.264519315419;47795360;[IR]
150;2029.6209859219107;41718940;[MW]
147;4199.8477889329015;41718940;[IR]
144;4597.422486288247;41718940;[IR]
146;3916.9411753043396;41718940;[MW]
148;3155.4718430692524;41718940;[MW]
75;4993.59152728942;77085373;[MW]
