110;0;0;0;7799.081009469545
106;0;0;0;7799.081009469545
145;0;0;0;7332.822207804919
141;0;0;0;7332.822207804919
52;0;0;0;7714.942167516264
54;0;0;0;7714.942167516264
55;0;0;0;7714.942167516264
113;0;4;0;7799.081009469545
34;0;0;0;7535.307603317648
30;0;0;0;7535.307603317648
39;0;0;0;7535.307603317648
26;1;0;0;7714.942167516264
59;2;0;0;7714.942167516264
85;0;0;0;7523.228794175819
64;0;0;0;7855.803668071427
76;0;0;0;7523.228794175819
82;0;0;0;7523.228794175819
142;1;1;0;7332.822207804919
146;0;5;0;7332.822207804919
147;0;2;0;7332.822207804919
143;1;5;0;7332.822207804919
144;1;1;0;7332.822207804919
148;0;1;0;7332.822207804919
140;3;1;0;7332.822207804919
83;0;5;0;7799.081009469545
107;0;4;0;7799.081009469545
108;2;0;0;7799.081009469545
109;0;5;0;7799.081009469545
111;0;5;0;7799.081009469545
112;0;5;0;7799.081009469545
120;0;0;0;7623.557374897753
118;0;0;0;7623.557374897753
94;0;0;0;7439.393502906714
132;0;0;0;6984.94867646541
134;0;0;0;6984.94867646541
135;0;0;0;6984.94867646541
56;0;5;0;7714.942167516264
48;0;2;0;7714.942167516264
50;0;5;0;7714.942167516264
58;0;2;0;7714.942167516264
25;0;1;0;7535.307603317648
41;0;2;0;7535.307603317648
38;2;0;0;7535.307603317648
37;4;0;0;7535.307603317648
35;0;2;0;7535.307603317648
40;0;1;0;7535.307603317648
87;0;3;0;7523.228794175819
91;0;4;0;7523.228794175819
88;0;4;0;7523.228794175819
90;0;3;0;7523.228794175819
133;0;2;0;6984.94867646541
136;0;2;0;6984.94867646541
89;3;7;0;7523.228794175819
86;1;7;0;7523.228794175819
98;0;1;0;7439.393502906714
96;2;0;0;7439.393502906714
101;0;1;0;7439.393502906714
100;0;1;0;7439.393502906714
95;0;2;0;7439.393502906714
80;0;1;0;7439.393502906714
99;3;2;0;7439.393502906714
123;1;1;0;7623.557374897753
125;0;2;0;7623.557374897753
122;1;1;0;7623.557374897753
121;0;1;0;7623.557374897753
119;3;0;0;7623.557374897753
124;2;0;0;7623.557374897753
97;6;6;0;7439.393502906714
115;2;6;0;7623.557374897753
129;1;1;0;6984.94867646541
131;1;6;0;6984.94867646541
138;1;1;0;6984.94867646541
137;0;6;0;6984.94867646541
28;1;0;0;7916.8647454449165
53;0;1;0;7916.8647454449165
42;0;1;0;7916.8647454449165
