46;0;0;0;11394.046384105366
29;0;0;0;11394.046384105366
108;0;0;0;12070.776181117017
102;0;0;0;12070.776181117017
94;0;0;0;12070.776181117017
87;0;0;0;12070.776181117017
27;0;0;0;12301.567820733988
22;0;0;0;12285.949130465757
44;0;0;0;12285.949130465757
93;0;0;0;11717.849486472054
97;0;0;0;11717.849486472054
105;0;0;0;11717.849486472054
151;0;0;0;12251.1806043648
152;0;0;0;12251.1806043648
153;0;0;0;12251.1806043648
141;0;0;0;12251.1806043648
35;0;0;0;12212.256827573148
31;0;0;0;12212.256827573148
49;0;0;0;12212.256827573148
133;0;0;0;12255.019095248354
75;0;0;0;11829.633048944057
135;0;0;0;12255.019095248354
131;0;0;0;12255.019095248354
137;0;0;0;12255.019095248354
120;0;0;0;11747.24758995231
96;0;1;0;12070.776181117017
106;0;1;0;12070.776181117017
98;1;0;0;12070.776181117017
36;1;2;0;12285.949130465757
54;0;1;0;12285.949130465757
32;1;0;0;12285.949130465757
48;0;1;0;12285.949130465757
156;1;0;0;12251.1806043648
33;0;0;1;11394.046384105366
37;0;0;1;11394.046384105366
47;0;0;1;11394.046384105366
99;1;0;0;11717.849486472054
95;0;0;1;11717.849486472054
67;0;2;0;12301.567820733988
101;0;0;1;11717.849486472054
64;1;0;0;12301.567820733988
68;0;0;3;12301.567820733988
61;0;2;0;12301.567820733988
45;1;0;0;12212.256827573148
100;0;4;0;12070.776181117017
104;0;4;0;12070.776181117017
140;1;0;4;12251.1806043648
136;0;0;2;12255.019095248354
134;1;0;0;12255.019095248354
138;0;0;2;12255.019095248354
130;1;0;0;12255.019095248354
132;0;0;2;12255.019095248354
66;0;0;5;12301.567820733988
69;0;2;2;12301.567820733988
65;0;0;4;12301.567820733988
63;0;2;1;12301.567820733988
155;1;0;8;12251.1806043648
150;1;0;4;12251.1806043648
154;0;0;8;12251.1806043648
53;3;0;2;11394.046384105366
119;1;0;0;11747.24758995231
124;0;1;1;11747.24758995231
117;0;2;1;11747.24758995231
122;0;2;0;11747.24758995231
115;0;2;0;11747.24758995231
73;1;0;0;11829.633048944057
79;1;0;0;11829.633048944057
72;1;0;0;11829.633048944057
76;0;0;1;11829.633048944057
107;0;0;7;11717.849486472054
90;1;0;6;11717.849486472054
103;0;0;6;11717.849486472054
43;0;0;6;11394.046384105366
50;0;0;7;11394.046384105366
56;0;0;6;11394.046384105366
58;0;0;3;12212.256827573148
55;0;3;0;12212.256827573148
52;0;0;3;12212.256827573148
21;0;3;0;12212.256827573148
42;0;0;3;12212.256827573148
51;0;2;13;12285.949130465757
57;0;3;13;12285.949130465757
41;0;3;13;12285.949130465757
126;0;1;1;11747.24758995231
123;0;1;2;11747.24758995231
121;0;1;1;11747.24758995231
74;1;3;0;11829.633048944057
39;1;2;8;11829.633048944057
78;0;1;8;11829.633048944057
77;0;4;7;11829.633048944057
79;0;0;0;11654.0169553568
73;0;0;0;11654.0169553568
104;0;0;0;11125.273757016945
89;0;0;0;11125.273757016945
102;0;0;0;11125.273757016945
57;0;0;0;12339.478514748364
127;0;0;0;11839.598362102672
126;0;0;0;11839.598362102672
128;0;0;0;11839.598362102672
117;0;0;0;11839.598362102672
34;0;0;0;12366.736420030491
37;0;0;0;12366.736420030491
47;0;0;0;11613.834663603817
44;0;0;0;11613.834663603817
42;0;0;0;11613.834663603817
30;0;0;0;11441.00686398801
24;0;0;0;11441.00686398801
27;0;0;0;11441.00686398801
25;0;0;0;11441.00686398801
23;0;0;0;11441.00686398801
139;0;0;0;12131.027472035239
143;0;0;0;12131.027472035239
138;0;0;0;12131.027472035239
151;0;0;0;11780.550654159955
157;0;0;0;11780.550654159955
149;0;0;0;11780.550654159955
92;0;0;0;11789.203727698812
85;0;0;0;11789.203727698812
76;0;0;1;11654.0169553568
74;2;0;0;11654.0169553568
70;0;2;0;11654.0169553568
77;0;0;1;11654.0169553568
114;0;3;0;11125.273757016945
105;0;0;1;11125.273757016945
109;0;3;0;11125.273757016945
130;0;1;1;11839.598362102672
125;1;0;0;11839.598362102672
131;1;0;0;11839.598362102672
19;1;0;3;11441.00686398801
142;0;0;3;12131.027472035239
61;0;1;0;12339.478514748364
32;0;1;0;12339.478514748364
58;0;1;0;12339.478514748364
59;1;0;0;12339.478514748364
63;0;1;0;12339.478514748364
33;1;0;0;12366.736420030491
35;0;1;0;12366.736420030491
40;0;1;0;12366.736420030491
38;0;2;0;12366.736420030491
36;0;2;0;12366.736420030491
152;0;0;1;11780.550654159955
150;1;0;0;11780.550654159955
78;0;3;2;11654.0169553568
75;0;1;2;11654.0169553568
80;0;0;3;11654.0169553568
51;0;0;1;11613.834663603817
45;0;0;1;11613.834663603817
21;0;3;0;12366.736420030491
39;0;3;0;12366.736420030491
141;0;2;0;12131.027472035239
145;0;2;0;12131.027472035239
129;0;6;1;11839.598362102672
124;0;5;1;11839.598362102672
62;0;0;2;12339.478514748364
60;0;0;2;12339.478514748364
64;0;0;2;12339.478514748364
95;0;2;0;11789.203727698812
93;1;0;0;11789.203727698812
96;0;2;0;11789.203727698812
98;0;0;1;11789.203727698812
103;0;0;11;11125.273757016945
111;0;0;12;11125.273757016945
113;0;0;12;11125.273757016945
26;4;0;2;11441.00686398801
28;0;0;5;11441.00686398801
29;0;0;5;11441.00686398801
154;0;0;3;11780.550654159955
155;4;0;0;11780.550654159955
156;0;0;3;11780.550654159955
153;0;0;2;11780.550654159955
50;0;0;2;11613.834663603817
49;5;0;0;11613.834663603817
46;0;0;2;11613.834663603817
48;0;0;3;11613.834663603817
94;1;1;3;11789.203727698812
97;0;1;3;11789.203727698812
99;1;0;2;11789.203727698812
140;1;0;6;12131.027472035239
146;0;2;9;12131.027472035239
144;0;2;9;12131.027472035239
31;0;0;0;11239.575429729499
26;0;0;0;11239.575429729499
142;0;0;0;11798.456956652271
111;0;0;0;11695.814672106362
109;0;0;0;11695.814672106362
106;0;0;0;11695.814672106362
110;0;0;0;11695.814672106362
129;0;0;0;10565.215514304036
64;0;0;0;11102.724442921122
134;0;0;0;10565.215514304036
62;0;0;0;11102.724442921122
25;0;0;0;11678.69630353138
52;0;0;0;11678.69630353138
99;0;0;0;11837.928147068416
150;0;0;0;10980.402760179484
153;0;0;0;10980.402760179484
40;0;0;0;11583.420097264256
32;0;0;0;11583.420097264256
28;0;0;0;11583.420097264256
22;0;0;0;11583.420097264256
36;0;0;0;11583.420097264256
43;0;0;0;11583.420097264256
65;0;0;1;11102.724442921122
70;0;2;0;11102.724442921122
66;0;0;2;11102.724442921122
68;0;2;0;11102.724442921122
138;2;0;0;11798.456956652271
141;1;0;0;11798.456956652271
35;0;2;1;11239.575429729499
27;1;0;0;11239.575429729499
49;1;0;3;11678.69630353138
55;0;0;3;11678.69630353138
53;0;0;3;11678.69630353138
50;2;0;0;11678.69630353138
114;0;0;7;11695.814672106362
115;0;3;0;11695.814672106362
113;0;3;0;11695.814672106362
91;0;0;7;11695.814672106362
112;0;0;7;11695.814672106362
100;2;0;0;11837.928147068416
102;0;0;1;11837.928147068416
94;0;0;3;11837.928147068416
97;1;0;0;11837.928147068416
104;0;0;1;11837.928147068416
34;2;4;1;11583.420097264256
42;0;1;1;11583.420097264256
38;0;5;1;11583.420097264256
126;2;0;0;10565.215514304036
130;1;0;0;10565.215514304036
132;0;0;1;10565.215514304036
