13;1;0;8;39035245;29999.999999999996
5;0;0;9;39035245;29999.999999999996
11;0;2;10;39035245;29999.999999999996
9;0;0;9;39035245;29999.999999999996
6;0;1;10;39035245;29999.999999999996
10;0;1;10;39035245;29999.999999999996
7;0;0;7;39035245;29999.999999999996
8;1;0;6;39035245;29999.999999999996
12;0;2;6;39035245;29999.999999999996
8;0;0;9;6222176;30000.000000000007
12;0;0;10;6222176;30000.000000000007
13;0;0;11;6222176;30000.000000000007
6;0;0;8;6222176;30000.000000000007
7;1;0;8;6222176;30000.000000000007
5;0;0;11;6222176;30000.000000000007
11;0;0;8;6222176;30000.000000000007
10;0;0;9;6222176;30000.000000000007
9;1;0;10;6222176;30000.000000000007
10;0;0;3;76721196;30000.000000000007
6;0;1;4;76721196;30000.000000000007
11;0;0;7;76721196;30000.000000000007
7;0;0;11;76721196;30000.000000000007
8;0;1;8;76721196;30000.000000000007
12;0;2;10;76721196;30000.000000000007
5;0;2;10;76721196;30000.000000000007
13;0;0;11;76721196;30000.000000000007
9;2;0;11;76721196;30000.000000000007
27;1;0;5;7713304;29999.999999999996
29;0;0;8;7713304;29999.999999999996
28;1;0;6;7713304;29999.999999999996
32;0;0;9;7713304;29999.999999999996
16;1;0;10;7713304;29999.999999999996
31;0;0;10;7713304;29999.999999999996
30;0;0;10;7713304;29999.999999999996
33;0;0;12;7713304;29999.999999999996
34;0;0;11;7713304;29999.999999999996
42;0;0;8;82351261;30000.0
39;1;0;6;82351261;30000.0
41;0;0;7;82351261;30000.0
40;0;0;8;82351261;30000.0
37;1;0;6;82351261;30000.0
38;0;0;7;82351261;30000.0
26;0;0;13;82351261;30000.0
36;0;0;13;82351261;30000.0
43;0;0;13;82351261;30000.0
20;1;0;2;93862369;29999.999999999996
15;0;8;2;93862369;29999.999999999996
18;0;2;2;93862369;29999.999999999996
23;1;0;2;93862369;29999.999999999996
22;0;2;2;93862369;29999.999999999996
24;0;8;4;93862369;29999.999999999996
21;0;1;9;93862369;29999.999999999996
19;0;1;11;93862369;29999.999999999996
17;1;0;11;93862369;29999.999999999996
58;0;0;9;78373683;30000.0
51;0;0;9;78373683;30000.0
53;0;0;9;78373683;30000.0
55;0;1;11;78373683;30000.0
54;0;0;11;78373683;30000.0
56;0;1;11;78373683;30000.0
40;0;0;8;78373683;30000.0
52;0;1;8;78373683;30000.0
57;0;1;8;78373683;30000.0
25;1;0;10;92511631;30000.000000000004
21;0;0;7;92511631;30000.000000000004
30;1;0;6;92511631;30000.000000000004
27;0;0;9;92511631;30000.000000000004
34;0;0;7;92511631;30000.000000000004
28;0;0;9;92511631;30000.000000000004
32;0;1;10;92511631;30000.000000000004
24;0;1;10;92511631;30000.000000000004
36;0;0;10;92511631;30000.000000000004
23;0;0;9;75378039;29999.999999999996
38;0;0;5;75378039;29999.999999999996
31;0;0;12;75378039;29999.999999999996
33;0;1;11;75378039;29999.999999999996
35;0;0;12;75378039;29999.999999999996
29;0;1;9;75378039;29999.999999999996
37;0;2;6;75378039;29999.999999999996
20;0;2;6;75378039;29999.999999999996
26;0;0;11;75378039;29999.999999999996
46;0;0;10;53515769;29999.999999999993
42;0;0;8;53515769;29999.999999999993
22;0;0;8;53515769;29999.999999999993
49;0;0;10;53515769;29999.999999999993
45;0;0;11;53515769;29999.999999999993
48;0;0;11;53515769;29999.999999999993
44;0;0;11;53515769;29999.999999999993
47;0;0;11;53515769;29999.999999999993
43;0;0;10;53515769;29999.999999999993
24;0;0;6;4689308;29999.999999999996
31;0;0;7;4689308;29999.999999999996
35;0;4;6;4689308;29999.999999999996
42;0;0;7;4689308;29999.999999999996
38;0;4;6;4689308;29999.999999999996
45;0;0;7;4689308;29999.999999999996
32;0;0;13;4689308;29999.999999999996
20;0;0;13;4689308;29999.999999999996
28;0;0;13;4689308;29999.999999999996
22;0;0;6;93200985;29999.999999999996
25;0;0;9;93200985;29999.999999999996
41;2;1;3;93200985;29999.999999999996
26;0;1;6;93200985;29999.999999999996
30;1;0;8;93200985;29999.999999999996
36;1;0;7;93200985;29999.999999999996
39;0;1;10;93200985;29999.999999999996
44;0;1;11;93200985;29999.999999999996
33;0;0;12;93200985;29999.999999999996
52;1;0;9;91203973;29999.999999999993
56;1;0;9;91203973;29999.999999999993
51;0;0;7;91203973;29999.999999999993
54;0;0;10;91203973;29999.999999999993
55;1;0;7;91203973;29999.999999999993
53;0;0;7;91203973;29999.999999999993
57;1;0;8;91203973;29999.999999999993
50;0;1;9;91203973;29999.999999999993
58;0;1;9;91203973;29999.999999999993
46;0;1;11;54560550;29999.999999999996
34;0;0;12;54560550;29999.999999999996
21;0;2;9;54560550;29999.999999999996
27;0;1;5;54560550;29999.999999999996
23;0;2;5;54560550;29999.999999999996
