80;2;3;5;24922044;30000.000000000004
79;2;2;5;24922044;30000.000000000004
77;3;3;4;24922044;30000.000000000004
81;1;4;5;24922044;30000.000000000004
82;1;4;4;24922044;30000.000000000004
63;3;2;4;24922044;30000.000000000004
36;2;3;3;36734027;29999.999999999996
53;2;2;6;31077210;30000.000000000007
52;1;4;3;31077210;30000.000000000007
49;2;3;4;31077210;30000.000000000007
51;5;3;1;31077210;30000.000000000007
25;1;3;6;31077210;30000.000000000007
50;2;3;1;31077210;30000.000000000007
28;1;5;2;36734027;29999.999999999996
31;4;2;3;36734027;29999.999999999996
40;2;4;2;36734027;29999.999999999996
33;1;5;3;36734027;29999.999999999996
43;2;5;2;36734027;29999.999999999996
74;2;4;4;80759692;29999.999999999996
73;1;4;2;80759692;29999.999999999996
64;2;4;4;80759692;29999.999999999996
72;2;4;4;80759692;29999.999999999996
69;2;4;2;80759692;29999.999999999996
75;2;4;2;80759692;29999.999999999996
117;3;2;2;77020774;29999.999999999993
118;3;3;2;77020774;29999.999999999993
116;2;4;2;77020774;29999.999999999993
115;1;6;3;77020774;29999.999999999993
114;3;3;3;77020774;29999.999999999993
113;3;2;3;77020774;29999.999999999993
108;2;4;1;18295864;30000.0
111;1;4;5;18295864;30000.0
99;3;3;4;18295864;30000.0
107;3;3;2;18295864;30000.0
110;2;3;4;18295864;30000.0
109;2;5;2;18295864;30000.0
30;3;3;2;88707833;29999.99999999999
37;2;3;3;88707833;29999.99999999999
26;2;3;3;88707833;29999.99999999999
39;3;2;4;88707833;29999.99999999999
34;3;4;3;88707833;29999.99999999999
42;2;3;3;88707833;29999.99999999999
90;4;2;1;35814171;29999.999999999996
88;3;4;0;35814171;29999.999999999996
71;1;4;1;35814171;29999.999999999996
86;4;1;1;35814171;29999.999999999996
84;1;6;2;35814171;29999.999999999996
87;4;5;1;35814171;29999.999999999996
32;4;2;3;87756037;30000.000000000004
44;1;4;4;87756037;30000.000000000004
27;2;4;4;87756037;30000.000000000004
38;2;2;3;87756037;30000.000000000004
41;1;4;4;87756037;30000.000000000004
35;3;4;3;87756037;30000.000000000004
103;4;1;1;54395328;30000.0
101;2;4;3;54395328;30000.0
95;1;5;2;54395328;30000.0
102;2;3;3;54395328;30000.0
104;3;4;2;54395328;30000.0
100;1;5;4;54395328;30000.0
89;3;3;3;34380241;29999.99999999999
88;2;4;1;34380241;29999.99999999999
85;1;5;1;34380241;29999.99999999999
87;3;3;1;34380241;29999.99999999999
83;3;3;3;34380241;29999.99999999999
90;3;4;3;34380241;29999.99999999999
37;3;2;4;20929582;29999.999999999993
44;4;4;1;20929582;29999.999999999993
41;3;4;1;20929582;29999.999999999993
22;1;2;2;20929582;29999.999999999993
31;3;2;5;20929582;29999.999999999993
34;1;4;5;20929582;29999.999999999993
74;2;2;3;85773018;29999.999999999993
69;4;0;3;85773018;29999.999999999993
77;2;2;5;85773018;29999.999999999993
72;2;4;5;85773018;29999.999999999993
75;2;5;4;85773018;29999.999999999993
64;0;7;4;85773018;29999.999999999993
51;2;2;2;17965615;30000.000000000007
53;3;3;3;17965615;30000.000000000007
24;2;3;4;17965615;30000.000000000007
50;3;3;3;17965615;30000.000000000007
52;3;3;4;17965615;30000.000000000007
49;1;4;2;17965615;30000.000000000007
99;2;5;3;39323997;30000.0
100;2;4;3;39323997;30000.0
97;2;3;3;39323997;30000.0
98;2;3;3;39323997;30000.0
95;2;3;3;39323997;30000.0
86;3;4;3;39323997;30000.0
70;2;2;4;576858;30000.0
66;2;4;3;576858;30000.0
73;2;4;3;576858;30000.0
59;2;3;3;576858;30000.0
68;1;5;4;576858;30000.0
71;3;4;4;576858;30000.0
39;3;3;2;92450389;29999.999999999993
45;3;3;2;92450389;29999.999999999993
33;2;5;2;92450389;29999.999999999993
23;4;2;2;92450389;29999.999999999993
42;2;3;2;92450389;29999.999999999993
36;1;4;2;92450389;29999.999999999993
107;2;3;5;69381095;30000.000000000007
118;2;2;5;69381095;30000.000000000007
114;2;4;2;69381095;30000.000000000007
116;3;3;1;69381095;30000.000000000007
117;3;1;4;69381095;30000.000000000007
115;2;5;1;69381095;30000.000000000007
110;1;3;5;73837099;29999.999999999996
106;3;2;3;73837099;29999.999999999996
112;2;2;5;73837099;29999.999999999996
111;2;5;3;73837099;29999.999999999996
108;2;2;5;73837099;29999.999999999996
109;1;6;3;73837099;29999.999999999996
43;3;3;2;5951584;30000.000000000007
40;1;6;2;5951584;30000.000000000007
