47;1;4;1;91702379;30000.000000000004
50;0;4;0;91702379;30000.000000000004
51;4;0;2;91702379;30000.000000000004
22;2;1;1;91702379;30000.000000000004
40;2;4;0;91702379;30000.000000000004
52;1;4;1;91702379;30000.000000000004
48;2;3;0;91702379;30000.000000000004
43;1;3;2;91702379;30000.000000000004
45;2;1;2;91702379;30000.000000000004
156;1;3;0;71185142;30000.000000000004
153;1;2;2;71185142;30000.000000000004
150;2;1;0;71185142;30000.000000000004
140;2;3;1;71185142;30000.000000000004
155;3;3;0;71185142;30000.000000000004
151;1;2;2;71185142;30000.000000000004
154;1;5;0;71185142;30000.000000000004
152;1;5;1;71185142;30000.000000000004
157;3;2;0;71185142;30000.000000000004
42;2;1;3;16032994;29999.999999999993
37;2;1;3;16032994;29999.999999999993
33;5;1;0;16032994;29999.999999999993
25;2;1;3;16032994;29999.999999999993
44;1;2;2;16032994;29999.999999999993
21;2;1;0;16032994;29999.999999999993
46;0;2;2;16032994;29999.999999999993
29;5;1;0;16032994;29999.999999999993
31;1;2;2;16032994;29999.999999999993
35;2;1;3;95454014;29999.999999999996
30;2;3;1;95454014;29999.999999999996
26;1;1;2;95454014;29999.999999999996
20;1;0;5;95454014;29999.999999999996
34;2;1;0;95454014;29999.999999999996
28;3;2;1;95454014;29999.999999999996
36;2;1;3;95454014;29999.999999999996
27;3;1;2;95454014;29999.999999999996
32;1;4;1;95454014;29999.999999999996
41;1;2;0;64684678;30000.000000000004
116;1;2;2;61710133;30000.0
113;3;2;1;61710133;30000.0
43;4;1;0;64684678;30000.000000000004
42;1;5;0;64684678;30000.000000000004
106;2;0;3;61710133;30000.0
45;0;3;3;64684678;30000.000000000004
40;2;2;3;64684678;30000.000000000004
44;0;1;3;64684678;30000.000000000004
36;4;2;1;64684678;30000.000000000004
34;3;3;1;64684678;30000.000000000004
19;1;1;1;64684678;30000.000000000004
114;2;1;2;61710133;30000.0
110;1;0;3;61710133;30000.0
118;2;1;2;61710133;30000.0
115;1;2;3;61710133;30000.0
112;2;3;1;61710133;30000.0
117;4;3;1;61710133;30000.0
58;2;0;0;55638952;30000.0
61;4;2;0;55638952;30000.0
59;1;1;1;55638952;30000.0
60;4;1;1;55638952;30000.0
62;3;1;0;55638952;30000.0
63;2;4;0;55638952;30000.0
57;1;4;0;55638952;30000.0
64;1;2;1;55638952;30000.0
55;3;3;0;55638952;30000.0
50;2;2;0;7256560;30000.0
52;2;2;0;7256560;30000.0
17;2;2;0;7256560;30000.0
54;2;3;0;7256560;30000.0
49;1;5;1;7256560;30000.0
53;1;2;1;7256560;30000.0
51;1;4;1;7256560;30000.0
48;1;6;0;7256560;30000.0
47;2;4;0;7256560;30000.0
