97;2;0;0;80012621;30000.000000000004
93;5;1;0;80012621;30000.000000000004
88;3;2;0;80012621;30000.000000000004
69;2;0;0;68485576;30000.000000000007
80;3;3;0;68485576;30000.000000000007
64;4;4;0;68485576;30000.000000000007
57;2;7;0;68485576;30000.000000000007
39;4;4;0;68485576;30000.000000000007
82;4;4;0;68485576;30000.000000000007
161;3;4;0;23709696;29999.999999999993
164;4;3;0;23709696;29999.999999999993
160;2;5;0;23709696;29999.999999999993
163;3;4;0;23709696;29999.999999999993
159;2;5;0;23709696;29999.999999999993
156;4;3;0;23709696;29999.999999999993
65;2;2;0;67982640;29999.99999999999
45;2;3;0;2842896;29999.999999999996
53;3;3;0;2842896;29999.999999999996
64;3;2;0;67982640;29999.99999999999
54;1;7;0;2842896;29999.999999999996
62;3;5;0;2842896;29999.999999999996
41;3;4;0;2842896;29999.999999999996
65;6;2;0;2842896;29999.999999999996
55;3;4;0;67982640;29999.99999999999
57;3;4;0;67982640;29999.99999999999
63;5;3;0;67982640;29999.99999999999
62;5;3;0;67982640;29999.99999999999
138;4;0;0;88864892;30000.000000000004
150;4;2;0;46137312;30000.000000000007
149;2;4;0;46137312;30000.000000000007
152;4;2;0;46137312;30000.000000000007
153;3;3;0;46137312;30000.000000000007
146;4;0;0;88584039;29999.999999999985
155;3;3;0;46137312;30000.000000000007
154;6;2;0;46137312;30000.000000000007
150;3;4;0;88864892;30000.000000000004
143;2;4;0;88864892;30000.000000000004
151;5;0;0;88864892;30000.000000000004
145;3;6;0;88864892;30000.000000000004
147;3;6;0;88864892;30000.000000000004
148;2;4;0;88584039;29999.999999999985
154;1;7;0;88584039;29999.999999999985
135;4;3;0;88584039;29999.999999999985
141;3;5;0;88584039;29999.999999999985
139;4;5;0;88584039;29999.999999999985
37;1;5;0;11882936;29999.999999999996
51;4;3;0;11882936;29999.999999999996
46;3;3;0;11882936;29999.999999999996
52;5;1;0;11882936;29999.999999999996
25;3;3;0;11882936;29999.999999999996
41;5;3;0;11882936;29999.999999999996
130;5;1;0;56294347;29999.999999999996
132;5;0;0;56294347;29999.999999999996
100;6;0;0;80012621;30000.000000000004
94;4;1;0;80012621;30000.000000000004
91;7;2;0;80012621;30000.000000000004
160;3;0;0;43874177;29999.99999999999
134;4;1;0;56294347;29999.999999999996
136;4;2;0;56294347;29999.999999999996
140;1;7;0;56294347;29999.999999999996
138;1;7;0;56294347;29999.999999999996
101;5;1;0;77390420;30000.00000000001
114;2;1;0;77390420;30000.00000000001
164;5;1;0;39505935;30000.000000000007
71;5;1;0;31173968;29999.999999999996
42;3;3;0;31173968;29999.999999999996
73;1;3;0;31173968;29999.999999999996
67;5;1;0;31173968;29999.999999999996
106;3;4;0;77390420;30000.00000000001
169;1;5;0;39505935;30000.000000000007
112;2;4;0;77390420;30000.00000000001
109;5;4;0;77390420;30000.00000000001
110;4;4;0;77390420;30000.00000000001
170;1;8;0;39505935;30000.000000000007
167;4;4;0;39505935;30000.000000000007
171;1;2;0;39505935;30000.000000000007
168;7;2;0;39505935;30000.000000000007
49;2;4;0;50402019;30000.000000000004
51;1;4;0;50402019;30000.000000000004
48;6;1;0;50402019;30000.000000000004
54;5;1;0;50402019;30000.000000000004
52;3;5;0;50402019;30000.000000000004
53;3;5;0;50402019;30000.000000000004
178;2;5;0;63637694;29999.999999999993
177;2;5;0;63637694;29999.999999999993
173;5;3;0;63637694;29999.999999999993
175;2;3;0;63637694;29999.999999999993
174;3;3;0;63637694;29999.999999999993
176;5;3;0;63637694;29999.999999999993
28;3;3;0;23078739;30000.0
110;3;3;0;31000847;29999.999999999996
107;3;3;0;31000847;29999.999999999996
112;4;3;0;31000847;29999.999999999996
113;4;3;0;31000847;29999.999999999996
116;3;4;0;31000847;29999.999999999996
114;3;4;0;31000847;29999.999999999996
20;2;3;0;35490329;30000.000000000007
19;3;3;0;35490329;30000.000000000007
125;3;3;0;77915045;29999.999999999993
130;3;3;0;77915045;29999.999999999993
126;3;3;0;77915045;29999.999999999993
21;1;7;0;23078739;30000.0
27;4;3;0;23078739;30000.0
24;1;7;0;23078739;30000.0
90;4;0;0;35103461;30000.000000000004
31;4;2;0;23078739;30000.0
30;5;2;0;23078739;30000.0
123;5;2;0;77915045;29999.999999999993
128;3;3;0;77915045;29999.999999999993
124;5;2;0;77915045;29999.999999999993
49;3;5;0;31173968;29999.999999999996
61;4;5;0;31173968;29999.999999999996
47;3;3;0;35103461;30000.000000000004
93;3;5;0;35103461;30000.000000000004
91;4;2;0;35103461;30000.000000000004
88;3;5;0;35103461;30000.000000000004
89;3;5;0;35103461;30000.000000000004
186;3;3;0;42144762;30000.000000000007
21;3;2;0;35490329;30000.000000000007
16;3;3;0;24039912;29999.999999999993
12;1;3;0;24039912;29999.999999999993
170;3;4;0;42144762;30000.000000000007
18;3;4;0;35490329;30000.000000000007
185;2;3;0;42144762;30000.000000000007
22;6;2;0;35490329;30000.000000000007
188;4;4;0;42144762;30000.000000000007
134;3;3;0;42144762;30000.000000000007
183;4;5;0;42144762;30000.000000000007
17;4;4;0;35490329;30000.000000000007
13;5;3;0;24039912;29999.999999999993
18;4;3;0;24039912;29999.999999999993
22;3;5;0;24039912;29999.999999999993
14;3;5;0;24039912;29999.999999999993
136;4;3;0;61754547;30000.0
184;4;3;0;61754547;30000.0
190;2;4;0;61754547;30000.0
102;4;1;0;87490385;30000.0
187;4;2;0;61754547;30000.0
99;3;2;0;87490385;30000.0
191;3;4;0;61754547;30000.0
174;3;4;0;61754547;30000.0
74;4;0;0;17386073;29999.999999999996
72;1;0;0;17386073;29999.999999999996
163;6;1;0;43874177;29999.99999999999
162;2;7;0;43874177;29999.99999999999
159;2;5;0;43874177;29999.99999999999
161;3;5;0;43874177;29999.99999999999
165;2;4;0;43874177;29999.99999999999
60;3;5;0;17386073;29999.999999999996
66;3;8;0;17386073;29999.999999999996
46;3;5;0;17386073;29999.999999999996
70;3;8;0;17386073;29999.999999999996
103;3;4;0;87490385;30000.0
104;5;2;0;87490385;30000.0
100;2;5;0;87490385;30000.0
101;5;2;0;87490385;30000.0
101;2;3;0;75840525;30000.000000000004
99;4;1;0;75840525;30000.000000000004
53;4;2;0;38144051;30000.000000000007
28;4;1;0;38144051;30000.000000000007
157;4;2;0;15042321;29999.99999999999
159;2;3;0;15042321;29999.99999999999
64;4;2;0;75840525;30000.000000000004
95;3;3;0;75840525;30000.000000000004
59;3;3;0;36372629;30000.000000000007
55;5;1;0;36372629;30000.000000000007
51;2;0;0;36372629;30000.000000000007
48;3;3;0;36372629;30000.000000000007
104;3;4;0;75840525;30000.000000000004
43;1;2;0;87037367;29999.999999999996
40;2;10;0;36372629;30000.000000000007
68;2;9;0;36372629;30000.000000000007
77;5;0;0;87037367;29999.999999999996
63;4;2;0;87037367;29999.999999999996
52;6;2;0;87037367;29999.999999999996
58;4;1;0;87037367;29999.999999999996
50;3;5;0;87037367;29999.999999999996
