7;118.5;
5;45.5;
6;123.5;
14;121.0;
12;121.0;
11;58.5;
15;121.0;
13;118.5;
10;58.5;
70;120.5;2175.439041373671
69;121.0;2175.439041373671
68;79.5;2175.439041373671
49;121.0;1983.0118633506204
32;121.0;1880.4568959205876
65;121.0;1708.0383266788074
64;121.0;1708.0383266788074
48;121.0;1551.5328148315184
60;58.5;1708.0383266788074
36;118.5;1880.4568959205876
27;52.0;1880.4568959205876
33;121.0;2027.943300985878
37;121.0;2027.943300985878
47;118.5;1983.0118633506204
24;58.5;2027.943300985878
30;58.5;1983.0118633506204
46;124.5;1551.5328148315184
40;52.0;1551.5328148315184
42;118.5;1422.2203189276352
23;51.0;1422.2203189276352
43;58.5;1422.2203189276352
57;118.5;1892.4374583556387
58;118.5;1892.4374583556387
52;45.5;1892.4374583556387
69;121.0;2478.44124216965
70;121.0;2478.44124216965
35;121.0;1795.7362092856881
68;58.5;2478.44124216965
66;121.0;1866.3836402951968
31;121.0;1623.7467628868962
49;121.0;2093.380790123654
62;121.0;2019.0404799896214
63;121.0;2019.0404799896214
27;124.5;2016.7699945913234
59;58.5;2019.0404799896214
33;118.5;1795.7362092856881
22;58.5;1795.7362092856881
45;124.5;1713.0662140616203
28;121.5;1623.7467628868962
64;118.5;1866.3836402951968
23;58.5;1623.7467628868962
60;65.0;1866.3836402951968
21;39.0;2016.7699945913234
38;113.0;2016.7699945913234
34;45.5;1713.0662140616203
44;124.5;1713.0662140616203
40;52.0;2093.380790123654
48;85.5;2093.380790123654
54;121.0;1761.8685633864022
112;121.0;1656.2208945561547
32;121.0;1201.4266724130646
269;120.5;1633.5962664548708
53;121.0;1761.8685633864022
67;120.5;1909.6428046420447
30;121.0;2143.3102289657536
34;121.0;2143.3102289657536
237;121.0;1866.8646186628728
177;121.0;1912.8726032902075
264;120.5;2110.5089843880487
338;118.5;1415.52544459141
124;121.0;1220.3462661180197
33;121.0;1524.9098049222653
290;118.5;2055.899753075677
316;121.0;1480.8137677210389
148;121.0;1753.6101042863734
85;121.0;2006.7166318019797
149;121.0;1614.652853458021
184;120.5;1915.526972497744
104;121.0;1754.6809268036454
346;121.0;1921.2052680843403
348;121.0;1921.2052680843403
76;121.0;2133.106884180328
280;124.0;1772.2349383397277
261;118.5;2110.5089843880487
48;52.0;1761.8685633864022
24;52.0;2143.3102289657536
342;45.5;1921.2052680843403
257;58.5;2110.5089843880487
299;118.5;2164.6608658837313
99;118.5;1656.2208945561547
133;118.5;2013.9810617584842
35;118.5;1618.6592280047028
163;118.5;1733.414481997915
325;124.5;1519.0577592619757
88;118.5;2006.7166318019797
151;118.5;1614.652853458021
308;118.5;2450.6435990168047
64;122.5;1591.4941420903683
310;119.0;2450.6435990168047
196;124.5;2100.8593373029044
93;52.0;1656.2208945561547
