115;0;0;0;20970.373415157424
145;0;0;0;20519.12535845912
136;0;0;0;20688.319180937906
138;0;6;0;20688.319180937906
117;0;1;0;20970.373415157424
113;0;4;0;20979.735782707434
100;2;4;0;20979.735782707434
110;1;2;0;20979.735782707434
104;2;0;0;20979.735782707434
108;2;0;0;20979.735782707434
106;2;4;0;20979.735782707434
112;1;6;0;20979.735782707434
107;0;9;0;20979.735782707434
111;0;9;0;20979.735782707434
134;0;5;0;20688.319180937906
133;0;1;0;20688.319180937906
132;3;0;0;20688.319180937906
62;2;0;0;22450.10920895903
60;0;6;0;22450.10920895903
63;0;1;0;22450.10920895903
61;3;0;0;22450.10920895903
131;1;10;0;20688.319180937906
137;1;7;0;20688.319180937906
139;1;7;0;20688.319180937906
128;2;4;0;20688.319180937906
148;0;4;0;20519.12535845912
144;2;0;0;20519.12535845912
141;0;4;0;20519.12535845912
142;1;0;0;20519.12535845912
135;2;0;0;20519.12535845912
118;0;4;0;20970.373415157424
123;0;8;0;20970.373415157424
125;0;7;0;20970.373415157424
121;2;2;0;20970.373415157424
122;0;8;0;20970.373415157424
36;1;2;0;18201.870662867783
48;2;0;0;18201.870662867783
29;1;0;0;18201.870662867783
33;1;0;0;18201.870662867783
59;2;2;0;22450.10920895903
58;5;2;0;22450.10920895903
65;0;7;0;22450.10920895903
64;1;6;0;22450.10920895903
55;3;4;0;22450.10920895903
147;3;0;0;20519.12535845912
146;0;13;0;20519.12535845912
143;3;15;0;20519.12535845912
89;2;0;0;19744.28446867589
88;2;0;0;19744.28446867589
77;2;3;0;19744.28446867589
87;0;3;0;19744.28446867589
93;1;5;0;19744.28446867589
124;0;9;0;20970.373415157424
119;3;9;0;20970.373415157424
37;1;4;0;21375.564812038585
51;0;6;0;21375.564812038585
40;0;1;0;21375.564812038585
34;6;0;0;21375.564812038585
43;2;3;0;21375.564812038585
92;0;7;0;19744.28446867589
90;0;7;0;19744.28446867589
94;0;7;0;19744.28446867589
91;3;6;0;19744.28446867589
52;1;5;0;18201.870662867783
39;0;4;0;18201.870662867783
42;6;0;0;18201.870662867783
45;0;10;0;18201.870662867783
27;3;9;0;18201.870662867783
78;1;0;0;20871.82734171532
80;0;3;0;20871.82734171532
79;0;2;0;20871.82734171532
71;0;3;0;20871.82734171532
82;0;5;0;20871.82734171532
32;2;1;0;21209.083718627797
25;0;1;0;21209.083718627797
49;0;2;0;21375.564812038585
24;0;5;0;21375.564812038585
31;2;4;0;21375.564812038585
46;1;9;0;21375.564812038585
83;1;6;0;20871.82734171532
81;3;3;0;20871.82734171532
84;3;9;0;20871.82734171532
74;1;9;0;20871.82734171532
35;2;2;0;21209.083718627797
44;0;8;0;21209.083718627797
30;0;6;0;21209.083718627797
47;0;8;0;21209.083718627797
41;0;7;0;21209.083718627797
38;3;7;0;21209.083718627797
50;0;8;0;21209.083718627797
60;0;0;0;22654.15456863303
140;0;0;0;19981.466903759578
