56;0;0;0;33332.63926653233
78;0;0;4;33332.63926653233
28;0;0;0;30064.343854196577
61;0;0;4;32632.739601573518
38;0;0;0;31871.626027901748
141;0;0;0;29336.978864460398
41;0;0;0;30491.50083088878
125;0;0;0;30352.43355559573
108;0;0;0;32183.604136653947
74;0;0;2;33332.63926653233
46;3;0;0;30064.343854196577
37;0;0;2;30064.343854196577
42;5;0;3;30064.343854196577
31;0;0;1;32632.739601573518
44;0;2;0;32632.739601573518
27;4;1;0;32632.739601573518
48;0;0;4;32632.739601573518
63;0;0;9;30064.343854196577
54;0;0;9;30064.343854196577
40;0;0;4;31871.626027901748
47;0;0;5;31871.626027901748
55;0;0;5;31871.626027901748
77;0;0;5;33332.63926653233
82;0;1;7;33332.63926653233
39;2;0;3;32632.739601573518
59;0;2;7;30064.343854196577
62;0;1;0;30491.50083088878
35;1;0;0;30491.50083088878
143;0;2;2;29336.978864460398
142;1;0;0;29336.978864460398
117;2;1;0;30352.43355559573
123;2;0;0;30352.43355559573
129;0;1;0;30352.43355559573
126;0;2;2;30352.43355559573
57;0;5;5;32632.739601573518
52;1;3;5;32632.739601573518
36;0;5;5;32632.739601573518
33;0;3;11;30064.343854196577
50;1;5;7;30064.343854196577
135;0;1;0;30743.645537530643
154;0;1;0;30743.645537530643
79;0;4;5;33332.63926653233
81;0;4;5;33332.63926653233
73;3;3;1;33332.63926653233
80;1;4;7;33332.63926653233
110;1;0;0;32183.604136653947
114;1;0;0;32183.604136653947
21;0;0;4;31871.626027901748
43;0;2;2;31871.626027901748
85;1;1;1;31505.068242887977
90;2;0;0;31505.068242887977
98;0;0;4;31505.068242887977
96;0;1;0;31505.068242887977
94;0;0;4;31505.068242887977
121;1;5;0;30352.43355559573
128;1;2;2;30352.43355559573
22;5;0;0;30491.50083088878
32;0;2;0;30491.50083088878
49;0;2;0;30491.50083088878
127;0;7;0;30352.43355559573
124;7;2;2;30352.43355559573
146;0;4;0;29336.978864460398
140;0;4;0;29336.978864460398
34;2;2;7;31871.626027901748
51;1;2;12;31871.626027901748
60;1;2;12;31871.626027901748
58;2;1;10;30491.50083088878
45;2;1;10;30491.50083088878
53;0;1;10;30491.50083088878
88;5;1;0;31505.068242887977
152;1;0;7;30743.645537530643
151;5;3;0;30743.645537530643
156;0;0;7;30743.645537530643
157;0;3;1;30743.645537530643
153;0;1;1;30743.645537530643
155;0;1;8;30743.645537530643
150;4;0;0;30743.645537530643
145;8;0;0;29336.978864460398
147;2;0;7;29336.978864460398
122;4;0;5;29336.978864460398
144;0;2;7;29336.978864460398
113;0;0;6;32183.604136653947
111;0;0;6;32183.604136653947
112;0;4;0;32183.604136653947
109;7;0;0;32183.604136653947
97;0;1;4;31505.068242887977
93;5;1;3;31505.068242887977
95;0;1;8;31505.068242887977
107;4;4;0;32183.604136653947
102;3;0;6;32183.604136653947
