6;5426.912194861951;99354673;[MW]
5;5426.912194861951;99354673;[IR]
7;4382.069408275539;99354673;[IR]
8;4382.069408275539;99354673;[MW]
10;4918.760199672946;99354673;[MW]
9;4918.760199611236;99354673;[IR]
6;5438.178269599575;32253875;[MW]
5;5438.178269599575;32253875;[IR]
9;4725.673607846877;32253875;[IR]
10;4725.673607846877;32253875;[MW]
8;4801.021487729655;32253875;[MW]
7;4801.021487729655;32253875;[IR]
5;5438.178269599575;90273602;[IR]
10;4954.140887509461;90273602;[MW]
6;5438.178269599575;90273602;[MW]
9;4954.140887509461;90273602;[IR]
8;4572.554208067071;90273602;[MW]
7;4572.554208067071;90273602;[IR]
6;5438.178269599575;32678141;[MW]
7;3473.486932741887;32678141;[IR]
5;5438.178269599575;32678141;[IR]
8;3473.486932741887;32678141;[MW]
10;6053.208162834644;32678141;[MW]
9;6053.208162834644;32678141;[IR]
5;5438.178269599575;44067439;[IR]
6;5438.178269599575;44067439;[MW]
10;4725.673607846877;44067439;[MW]
9;4725.673607846877;44067439;[IR]
7;4801.021487729655;44067439;[IR]
8;4801.021487729655;44067439;[MW]
6;5438.178269599575;11220462;[MW]
5;5438.178269599575;11220462;[IR]
10;4725.673607846877;11220462;[MW]
9;4725.673607846877;11220462;[IR]
7;4801.021487729655;11220462;[IR]
8;4801.021487729655;11220462;[MW]
10;4961.854359183531;27153829;[MW]
8;4680.049329478858;27153829;[MW]
7;4680.049329478858;27153829;[IR]
9;4961.854359183531;27153829;[IR]
5;5275.419859693508;27153829;[IR]
6;5275.419859693508;27153829;[MW]
9;1890.7914644031941;39985529;[IR]
7;1286.8156886561153;39985529;[IR]
6;2007.5501496104325;39985529;[MW]
8;1620.0160231457007;39985529;[MW]
5;2007.5501496104325;39985529;[IR]
10;2009.9070766161958;39985529;[MW]
