217;2842.3545941388156;46816615;[AB]
220;2337.0057176326923;46816615;[AB]
223;1390.7364953609178;46816615;[AB]
222;3630.2548072192562;46816615;[MW]
215;2592.032162589657;46816615;[IR]
218;3061.4659613864455;46816615;[IR]
219;3532.744309819127;46816615;[MW]
221;2008.8929491393865;46816615;[IR]
216;3728.166320441337;46816615;[MW]
78;3157.4206329686726;24336456;[IR]
70;2460.2844472253573;24336456;[MW]
86;1676.2417192807018;24336456;[MW]
87;2448.688732228574;24336456;[AB]
91;2116.4060036609367;24336456;[MW]
71;2995.3361178031364;24336456;[AB]
93;2049.342509216054;24336456;[AB]
89;1965.836712231171;24336456;[IR]
42;3139.789896915978;24336456;[IR]
191;1910.1963459585857;36696328;[AB]
182;468.63868639753656;36696328;[IR]
184;1741.540508422641;36696328;[MW]
195;1224.2493852469588;36696328;[MW]
188;3214.5120977090123;36696328;[IR]
187;2038.3483146889048;36696328;[AB]
189;3753.0167403602636;36696328;[MW]
197;3036.8366727726957;36696328;[AB]
193;2124.1553133457874;36696328;[IR]
190;1831.2065129024934;96027209;[IR]
201;2879.6702035428534;96027209;[MW]
180;3159.799114292202;96027209;[IR]
183;1398.1896333064194;96027209;[MW]
196;1398.5276168360379;96027209;[AB]
186;3055.465374456155;96027209;[AB]
194;3058.866656994934;96027209;[MW]
203;2532.999822839159;96027209;[AB]
199;4468.745514664349;96027209;[IR]
161;1102.3968273635164;17594264;[MW]
158;3076.651772369698;17594264;[IR]
152;2282.911404547661;17594264;[MW]
157;1261.1226774964348;17594264;[AB]
147;3322.117598191496;17594264;[IR]
170;3515.5548779182755;17594264;[AB]
169;3239.306815956549;17594264;[MW]
163;3151.1097886039033;17594264;[AB]
167;1206.2957340865441;17594264;[IR]
156;1805.6758575039526;38125668;[IR]
68;1487.0062907901122;38125668;[IR]
125;914.7729427990167;38125668;[IR]
130;2230.805653612558;38125668;[MW]
115;3514.417913565003;38125668;[AB]
94;3561.0739669767704;38125668;[MW]
165;3111.278170374211;38125668;[MW]
170;2179.27741049089;38125668;[AB]
136;3635.533080822499;38125668;[AB]
63;1784.4556228676743;91793028;[AB]
69;3012.914987757667;91793028;[AB]
65;1567.9175096698652;91793028;[IR]
67;2251.327589814222;91793028;[MW]
54;3548.644067177038;91793028;[MW]
60;4008.7554046043188;91793028;[MW]
41;4375.751360046086;91793028;[IR]
59;2180.9098693556525;91793028;[IR]
56;1516.3591185222353;91793028;[AB]
205;2106.5228325681137;84722000;[IR]
208;1594.8499628313475;84722000;[IR]
211;1847.7850904838238;84722000;[IR]
12;1380.4984086279449;11225639;[AB]
9;198.33285531941132;11225639;[AB]
15;1826.053296728409;11225639;[AB]
101;2493.6309646136388;68810028;[IR]
118;3473.359217056705;68810028;[MW]
104;3541.9985755075345;68810028;[MW]
123;1276.4880851323808;68810028;[AB]
111;1358.4194383182441;68810028;[IR]
127;3228.684862079741;68810028;[IR]
131;1836.8420257112314;68810028;[MW]
107;705.9301434713362;68810028;[AB]
137;2136.804026911012;68810028;[AB]
10;2318.9254367271687;11225639;[IR]
8;2533.209950788906;11225639;[MW]
7;841.0090414424619;11225639;[IR]
11;4058.1135418937993;11225639;[MW]
14;2544.381431901654;11225639;[MW]
13;3090.6635141786956;11225639;[IR]
71;1332.0534951232178;71022619;[MW]
82;2408.336989096088;71022619;[MW]
75;2992.452465906907;71022619;[MW]
212;3726.3910835863703;84722000;[MW]
213;2608.130884890227;84722000;[AB]
209;2223.5384895524903;84722000;[MW]
210;3080.145775529667;84722000;[AB]
207;3367.311033301164;84722000;[AB]
206;2850.597818333188;84722000;[MW]
139;926.2637795911722;84721490;[IR]
145;428.5871974672995;84721490;[IR]
128;1388.7572223914003;84721490;[IR]
148;2635.3228323506128;84721490;[AB]
134;1656.660246421362;84721490;[MW]
146;1388.986163440047;84721490;[MW]
136;2256.0111409836277;84721490;[AB]
144;2536.1678271742385;84721490;[AB]
142;1794.347338064337;84721490;[MW]
100;368.84915247138485;27977238;[MW]
151;1309.7227857786643;27977238;[AB]
142;2488.26786627013;27977238;[IR]
159;2859.491099389359;27977238;[IR]
72;3790.7914147054385;27977238;[IR]
168;3034.4244720071406;27977238;[MW]
119;4312.585383945154;27977238;[AB]
172;2744.4684500124467;27977238;[AB]
147;2199.682682030035;27977238;[MW]
72;1346.762467807752;71022619;[AB]
73;2595.535797406066;71022619;[IR]
70;1949.538938521352;71022619;[IR]
78;3317.9335480378427;71022619;[IR]
76;2944.495357756756;71022619;[AB]
86;1973.314559044954;71022619;[AB]
213;2548.2333950311377;52645572;[MW]
215;2654.095503900282;52645572;[AB]
196;2965.2062240814776;52645572;[IR]
205;2304.901780851384;52645572;[IR]
211;2194.954604988307;52645572;[AB]
206;992.2138429637404;52645572;[MW]
212;2472.36797208387;52645572;[IR]
204;3684.442689423354;52645572;[AB]
201;3627.4413188211774;52645572;[MW]
63;1148.5738500060456;47284881;[MW]
56;2499.1822699103986;47284881;[MW]
45;2153.6457709020997;47284881;[MW]
222;1518.4695260587068;29111175;[MW]
223;902.2620160971073;29111175;[AB]
218;1493.2995259861086;29111175;[IR]
216;3247.9862781057004;29111175;[MW]
215;966.3046891533431;29111175;[IR]
220;2302.433420516579;29111175;[AB]
219;2105.3263555462413;29111175;[MW]
221;2684.3353291321864;29111175;[IR]
217;3549.4351022541364;29111175;[AB]
43;2314.8278071607265;48563132;[MW]
49;3719.891218257793;48563132;[MW]
42;2878.926408841393;48563132;[IR]
51;2328.613726215006;48563132;[AB]
41;2550.62364833468;48563132;[AB]
46;1924.3736211030878;48563132;[IR]
44;2457.940574098201;48563132;[AB]
40;1339.7783395341264;48563132;[MW]
33;1340.9562835148595;48563132;[IR]
228;3260.663781240128;80658337;[AB]
222;2605.147438182942;80658337;[AB]
234;1629.0389449127906;80658337;[AB]
153;2569.114173816212;66587197;[IR]
230;3410.0265012540676;80658337;[IR]
232;1973.4169600224893;80658337;[MW]
220;2811.956549275312;80658337;[MW]
224;2349.2640260774856;80658337;[IR]
88;3059.0690804955157;66587197;[MW]
209;2231.1653297228677;80658337;[IR]
162;661.2664314367834;66587197;[MW]
123;2677.791781184994;66587197;[IR]
108;2998.6097777348864;66587197;[AB]
226;3253.465315106826;80658337;[MW]
