11;0;0;0;21248.548006930203
7;0;0;0;21248.548006930203
10;0;0;0;21248.548006930203
6;3;3;0;21248.548006930203
8;3;5;0;21248.548006930203
12;1;6;0;21248.548006930203
5;4;4;0;21248.548006930203
9;4;3;0;21248.548006930203
13;0;9;0;21248.548006930203
12;0;0;0;21428.8601304413
7;0;0;0;21428.8601304413
11;0;0;0;21428.8601304413
5;0;0;0;21428.8601304413
6;0;0;0;21428.8601304413
8;0;0;0;21428.8601304413
13;3;8;0;21428.8601304413
10;7;5;0;21428.8601304413
9;9;3;0;21428.8601304413
7;0;0;0;21991.449915517343
13;0;0;0;21991.449915517343
9;0;0;0;21991.449915517343
5;0;0;0;21991.449915517343
12;0;0;0;21991.449915517343
8;5;3;0;21991.449915517343
10;8;2;0;21991.449915517343
6;3;2;0;21991.449915517343
11;5;7;0;21991.449915517343
13;0;0;0;20803.13930208253
7;0;0;0;20803.13930208253
9;0;0;0;20803.13930208253
5;6;0;0;20803.13930208253
6;3;3;0;20803.13930208253
8;4;2;0;20803.13930208253
11;0;6;0;20803.13930208253
10;0;7;0;20803.13930208253
12;1;6;0;20803.13930208253
13;0;0;0;20082.905621971564
8;0;0;0;20082.905621971564
12;0;0;0;20082.905621971564
5;0;0;0;20082.905621971564
7;0;0;0;20082.905621971564
10;0;0;0;20082.905621971564
9;5;9;0;20082.905621971564
11;0;13;0;20082.905621971564
6;10;4;0;20082.905621971564
153;0;0;0;20394.09057815826
157;0;0;0;20394.09057815826
139;0;0;0;20394.09057815826
151;0;0;0;20394.09057815826
156;0;6;0;20394.09057815826
120;0;0;0;22038.433597053496
118;0;0;0;22038.433597053496
152;0;8;0;20394.09057815826
119;4;2;0;22038.433597053496
150;7;4;0;20394.09057815826
142;2;6;0;20394.09057815826
154;0;12;0;20394.09057815826
121;0;7;0;22038.433597053496
122;0;7;0;22038.433597053496
123;0;7;0;22038.433597053496
116;0;7;0;22038.433597053496
93;2;8;0;22038.433597053496
124;0;10;0;22038.433597053496
51;0;0;0;21041.640330920083
83;0;0;0;21041.640330920083
62;0;0;0;21041.640330920083
47;0;0;0;21041.640330920083
73;0;0;0;21041.640330920083
82;0;0;0;20834.363145005933
52;0;0;0;20834.363145005933
63;0;0;0;20834.363145005933
48;3;2;0;20834.363145005933
61;0;0;0;22665.134685559977
39;6;0;0;20834.363145005933
72;1;5;0;20834.363145005933
66;0;0;0;22665.134685559977
67;0;7;0;20834.363145005933
58;3;5;0;20834.363145005933
77;0;9;0;20834.363145005933
59;0;0;0;22413.86012725841
46;0;0;0;22413.86012725841
85;0;0;0;22413.86012725841
56;5;0;0;21041.640330920083
78;1;6;0;21041.640330920083
37;10;0;0;21041.640330920083
68;6;7;0;21041.640330920083
76;1;3;0;22665.134685559977
50;0;2;0;22665.134685559977
36;6;1;0;22665.134685559977
55;1;7;0;22665.134685559977
81;0;9;0;22665.134685559977
45;0;10;0;22665.134685559977
71;2;8;0;22665.134685559977
70;1;5;0;22413.86012725841
35;5;3;0;22413.86012725841
80;0;8;0;22413.86012725841
64;1;6;0;22413.86012725841
53;5;3;0;22413.86012725841
75;0;9;0;22413.86012725841
144;0;0;0;21408.883893140686
145;0;0;0;21408.883893140686
148;0;6;0;21408.883893140686
138;0;3;0;21408.883893140686
146;3;6;0;21408.883893140686
143;1;6;0;21408.883893140686
141;3;6;0;21408.883893140686
140;2;6;0;21408.883893140686
147;0;9;0;21408.883893140686
49;0;0;0;22432.129870288732
38;0;0;0;22432.129870288732
65;0;0;0;22432.129870288732
54;2;5;0;22432.129870288732
60;0;10;0;22432.129870288732
84;2;6;0;22432.129870288732
74;0;10;0;22432.129870288732
69;0;10;0;22432.129870288732
79;1;9;0;22432.129870288732
100;0;0;0;20462.525594084804
109;0;0;0;20462.525594084804
106;0;0;0;20462.525594084804
91;0;0;0;20462.525594084804
104;0;0;0;20462.525594084804
96;3;4;0;20462.525594084804
98;6;4;0;20462.525594084804
102;7;4;0;20462.525594084804
108;0;12;0;20462.525594084804
99;0;0;0;21520.926622729323
95;0;0;0;21520.926622729323
101;0;0;0;21520.926622729323
105;1;5;0;21520.926622729323
107;5;1;0;21520.926622729323
94;0;4;0;21520.926622729323
97;6;0;0;21520.926622729323
92;4;3;0;21520.926622729323
103;6;1;0;21520.926622729323
82;0;0;0;21424.795123609518
75;0;0;0;21424.795123609518
89;0;6;0;21424.795123609518
132;0;0;0;21781.213250372057
121;0;0;0;21781.213250372057
136;0;6;0;21781.213250372057
54;0;3;0;21424.795123609518
42;0;5;0;21424.795123609518
68;0;12;0;21424.795123609518
61;1;9;0;21424.795123609518
103;0;12;0;21424.795123609518
96;0;11;0;21424.795123609518
122;0;0;0;21098.00565918588
129;0;0;0;21098.00565918588
119;0;0;0;21098.00565918588
134;3;3;0;21781.213250372057
133;6;0;0;21781.213250372057
138;0;7;0;21781.213250372057
137;5;2;0;21781.213250372057
135;2;5;0;21781.213250372057
126;0;7;0;21781.213250372057
150;0;0;0;20178.559992046656
152;0;0;0;20178.559992046656
127;4;1;0;21098.00565918588
125;0;5;0;21098.00565918588
123;6;3;0;21098.00565918588
128;0;8;0;21098.00565918588
124;0;10;0;21098.00565918588
130;0;11;0;21098.00565918588
