158;4736.4457100160125;3672996;[IR]
128;4749.7647667526535;3672996;[IR]
152;4749.7647667526535;3672996;[MW]
155;5513.789523231336;3672996;[IR]
159;4736.4457100160125;3672996;[MW]
157;5513.789523231336;3672996;[MW]
61;5197.427507702011;58031847;[IR]
65;4601.685379750846;58031847;[IR]
63;5197.427507702011;58031847;[MW]
67;4601.685379750846;58031847;[MW]
55;5019.231560603252;58031847;[IR]
59;5019.231560603252;58031847;[MW]
85;4792.270200814058;49313745;[IR]
87;5177.387253340314;49313745;[MW]
79;4363.528998075134;49313745;[MW]
76;4715.052199818102;49313745;[IR]
102;4374.558142954308;69625708;[MW]
107;5370.907924042896;69625708;[MW]
99;4374.558142954308;69625708;[IR]
105;5370.907924042896;69625708;[IR]
104;5254.533933002797;69625708;[MW]
103;5254.533933002797;69625708;[IR]
189;4870.555825531142;23285073;[IR]
190;4870.555825531142;23285073;[MW]
68;3882.1613978272385;5481565;[MW]
191;5372.153677707102;23285073;[IR]
188;4757.290496761758;23285073;[MW]
192;5372.153677707102;23285073;[MW]
186;4757.290496761758;23285073;[IR]
136;5300.311363280127;42044185;[MW]
127;5300.311363280127;42044185;[IR]
147;4371.855330281351;42044185;[MW]
143;4371.855330281351;42044185;[IR]
139;5327.833306438526;42044185;[IR]
140;5327.833306438526;42044185;[MW]
83;5411.490571943921;49313745;[MW]
81;5445.084422727208;49313745;[IR]
116;5518.253522025462;26233159;[MW]
115;5518.253522025462;26233159;[IR]
101;3939.0784035303254;26233159;[IR]
109;3939.0784035303254;26233159;[MW]
179;4561.307910726497;89754804;[IR]
181;5192.058178788366;89754804;[IR]
75;5375.774189029045;84232094;[IR]
183;5225.153473799756;89754804;[IR]
184;5225.153473799756;89754804;[MW]
80;5217.610404730652;84232094;[IR]
82;5217.610404730652;84232094;[MW]
180;4463.271478355999;89754804;[MW]
182;5290.094611158865;89754804;[MW]
78;5375.774189029045;84232094;[MW]
84;4406.615406240305;84232094;[IR]
86;4406.615406240305;84232094;[MW]
172;6109.264051689819;83521513;[IR]
167;4000.5850198844337;83521513;[IR]
173;6109.264051689819;83521513;[MW]
170;4000.5850198844337;83521513;[MW]
174;4890.150928425748;83521513;[IR]
175;4890.150928425748;83521513;[MW]
113;5495.074897803581;26233159;[MW]
111;5495.074897803581;26233159;[IR]
40;5327.833306438526;27394689;[MW]
43;4657.6680027760995;27394689;[MW]
42;4657.6680027760995;27394689;[IR]
38;5327.833306438526;27394689;[IR]
32;5014.498690785377;27394689;[IR]
36;5014.498690785377;27394689;[MW]
66;4188.276529802145;5481565;[IR]
47;4836.846612201983;5481565;[IR]
62;5213.269282075065;5481565;[IR]
64;5294.483358432586;5481565;[MW]
60;5071.142856746536;5481565;[MW]
134;4751.245753664206;86192817;[IR]
